,Ind,Open Time,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of Trades,Taker Buy Base Volume,Taker Buy Quote Asset Volume,Ignore
2021-04-25 15:40:27.718960536,2914,1619380800000.0,0.045968,0.04735,0.045777,0.047298,42695.138,1619395199999.0,1988.0509682,58294.0,21348.181,993.07804327,0.0
2021-04-25 19:40:33.493743984,2915,1619395200000.0,0.047284,0.048011,0.046627,0.046843,50703.894,1619409599999.0,2402.75241672,60551.0,23014.97,1090.3733411,0.0
2021-04-25 23:40:39.268527432,2916,1619409600000.0,0.046847,0.047391,0.046331,0.046401,32962.706,1619423999999.0,1545.42893856,40880.0,16479.671,772.64188639,0.0
2021-04-26 03:40:45.043310880,2917,1619424000000.0,0.046403,0.04714,0.046195,0.046971,38052.942,1619438399999.0,1771.94567175,40740.0,14885.484,693.11323117,0.0
2021-04-26 07:40:50.818094320,2918,1619438400000.0,0.04697,0.04706,0.046285,0.046824,26548.227,1619452799999.0,1236.04865909,33837.0,12486.854,581.22973175,0.0
2021-04-26 11:40:56.592877768,2919,1619452800000.0,0.046822,0.046987,0.046,0.046093,33581.938,1619467199999.0,1558.43726407,42584.0,15062.429,699.10490917,0.0
2021-04-26 15:41:02.367661216,2920,1619467200000.0,0.046093,0.047068,0.046,0.046895,24962.968,1619481599999.0,1162.52023256,46277.0,13663.081,636.50858105,0.0
2021-04-26 19:41:08.142444656,2921,1619481600000.0,0.046896,0.047099,0.04646,0.046638,19660.789,1619495999999.0,919.17116348,32624.0,10171.15,475.4314564,0.0
2021-04-26 23:41:13.917228104,2922,1619496000000.0,0.046629,0.047065,0.046582,0.04667,22095.948,1619510399999.0,1033.70762558,29560.0,9786.371,457.90227014,0.0
2021-04-27 03:41:19.692011552,2923,1619510400000.0,0.046676,0.046851,0.046444,0.046656,23735.391,1619524799999.0,1106.90076706,30312.0,11148.448,519.87277957,0.0
2021-04-27 07:41:25.466795000,2924,1619524800000.0,0.046656,0.048545,0.046506,0.048443,58163.467,1619539199999.0,2765.94238162,67368.0,28358.405,1348.31901931,0.0
2021-04-27 11:41:31.241578440,2925,1619539200000.0,0.048439,0.04868,0.047626,0.047882,39236.519,1619553599999.0,1888.98523646,44202.0,17322.322,833.66713741,0.0
2021-04-27 15:41:37.016361888,2926,1619553600000.0,0.047886,0.048457,0.047499,0.048457,21617.241,1619567999999.0,1035.41333629,34179.0,10913.063,523.00410003,0.0
2021-04-27 19:41:42.791145336,2927,1619568000000.0,0.048457,0.0489,0.047657,0.047965,42262.734,1619582399999.0,2045.28944931,54091.0,19643.734,950.64293394,0.0
2021-04-27 23:41:48.565928776,2928,1619582400000.0,0.047973,0.048208,0.047523,0.048148,29467.211,1619596799999.0,1411.89030961,38887.0,13149.336,629.87769659,0.0
2021-04-28 03:41:54.340712224,2929,1619596800000.0,0.048148,0.0492,0.047794,0.049078,31134.611,1619611199999.0,1510.89184542,44863.0,16026.909,777.55585362,0.0
2021-04-28 07:42:00.115495672,2930,1619611200000.0,0.049077,0.049794,0.0488,0.049334,53963.035,1619625599999.0,2662.7668914,71336.0,29016.394,1432.11243772,0.0
2021-04-28 11:42:05.890279112,2931,1619625600000.0,0.049334,0.049951,0.049188,0.049419,52071.156,1619639999999.0,2584.94619294,62373.0,19205.524,953.30262048,0.0
2021-04-28 15:42:11.665062560,2932,1619640000000.0,0.049418,0.050338,0.048505,0.050114,51179.233,1619654399999.0,2543.61320236,85243.0,23647.173,1175.29678109,0.0
2021-04-28 19:42:17.439846008,2933,1619654400000.0,0.050114,0.05015,0.049501,0.04965,33101.864,1619668799999.0,1647.75480187,45953.0,16412.433,816.67628919,0.0
2021-04-28 23:42:23.214629456,2934,1619668800000.0,0.049651,0.050473,0.049506,0.050145,30662.218,1619683199999.0,1536.48674211,45574.0,15124.159,757.78767054,0.0
2021-04-29 03:42:28.989412896,2935,1619683200000.0,0.050141,0.05098,0.050131,0.050871,39594.463,1619697599999.0,2005.90210131,55172.0,19438.492,984.59814861,0.0
2021-04-29 07:42:34.764196344,2936,1619697600000.0,0.050872,0.0519,0.050836,0.05172,66129.056,1619711999999.0,3403.71474096,80164.0,27249.17,1401.69306236,0.0
2021-04-29 11:42:40.538979792,2937,1619712000000.0,0.05172,0.0519,0.05134,0.051572,43557.047,1619726399999.0,2246.42014876,60054.0,22227.186,1146.08848951,0.0
2021-04-29 15:42:46.313763232,2938,1619726400000.0,0.051567,0.05189,0.051011,0.051492,29141.1,1619740799999.0,1498.68425405,47686.0,13280.232,683.23809859,0.0
2021-04-29 19:42:52.088546680,2939,1619740800000.0,0.051486,0.051665,0.051013,0.051107,30251.901,1619755199999.0,1550.54419225,41640.0,15307.525,784.394951,0.0
2021-04-29 23:42:57.863330128,2940,1619755200000.0,0.051108,0.051301,0.050814,0.051061,34225.437,1619769599999.0,1748.55147969,40466.0,15742.847,804.07036293,0.0
2021-04-30 03:43:03.638113568,2941,1619769600000.0,0.051062,0.0512,0.050438,0.050513,35940.606,1619783999999.0,1830.44024322,48360.0,17073.298,869.43653663,0.0
2021-04-30 07:43:09.412897016,2942,1619784000000.0,0.050513,0.050575,0.0478,0.04785,108924.48,1619798399999.0,5359.79275745,119604.0,57681.811,2841.0049562,0.0
2021-04-30 11:43:15.187680464,2943,1619798400000.0,0.047849,0.048939,0.047702,0.048834,52128.788,1619812799999.0,2530.31519702,60116.0,23560.274,1142.75360725,0.0
2021-04-30 15:43:20.962463912,2944,1619812800000.0,0.048833,0.048922,0.047881,0.048054,33747.09,1619827199999.0,1628.53452289,48274.0,15944.774,769.43676874,0.0
2021-04-30 19:43:26.737247352,2945,1619827200000.0,0.048054,0.048999,0.047308,0.0488,61063.767,1619841599999.0,2945.99175115,69171.0,29353.876,1414.61078676,0.0
2021-04-30 23:43:32.512030800,2946,1619841600000.0,0.0488,0.049555,0.048795,0.049516,37683.396,1619855999999.0,1853.22684087,48517.0,18359.785,903.02541125,0.0
2021-05-01 03:43:38.286814248,2947,1619856000000.0,0.049513,0.049736,0.049034,0.049423,28788.084,1619870399999.0,1421.59488493,41942.0,11860.313,585.68877451,0.0
2021-05-01 07:43:44.061597688,2948,1619870400000.0,0.049423,0.049979,0.049411,0.049968,34134.296,1619884799999.0,1697.8239566,46580.0,16190.12,805.31038183,0.0
2021-05-01 11:43:49.836381136,2949,1619884800000.0,0.049968,0.05118,0.049958,0.050652,56835.894,1619899199999.0,2877.64461006,75554.0,26847.166,1359.28988718,0.0
2021-05-01 15:43:55.611164584,2950,1619899200000.0,0.050649,0.051207,0.050575,0.050948,32813.795,1619913599999.0,1671.26078962,45444.0,14714.463,749.37440989,0.0
2021-05-01 19:44:01.385948024,2951,1619913600000.0,0.050944,0.051556,0.0509,0.051397,30825.825,1619927999999.0,1578.20489905,45630.0,14154.728,724.74093651,0.0
2021-05-01 23:44:07.160731472,2952,1619928000000.0,0.051401,0.051474,0.050888,0.051085,27540.886,1619942399999.0,1410.50385457,39250.0,13541.899,693.49892929,0.0
2021-05-02 03:44:12.935514920,2953,1619942400000.0,0.051084,0.051543,0.050771,0.051433,29565.895,1619956799999.0,1513.81162915,41970.0,13817.272,707.52014017,0.0
2021-05-02 07:44:18.710298368,2954,1619956800000.0,0.051432,0.051843,0.05126,0.051753,29373.927,1619971199999.0,1511.62065228,38678.0,16517.626,849.97054241,0.0
2021-05-02 11:44:24.485081808,2955,1619971200000.0,0.051753,0.052676,0.05163,0.05213,40573.21,1619985599999.0,2111.63563956,56578.0,18086.958,941.24144952,0.0
2021-05-02 15:44:30.259865256,2956,1619985600000.0,0.05213,0.052655,0.051768,0.052134,30455.655,1619999999999.0,1590.99926619,49157.0,11696.943,611.16583343,0.0
2021-05-02 19:44:36.034648704,2957,1620000000000.0,0.052131,0.052769,0.051825,0.052732,55092.868,1620014399999.0,2875.96359893,63135.0,25213.722,1315.71647653,0.0
2021-05-02 23:44:41.809432144,2958,1620014400000.0,0.052733,0.054,0.05254,0.053525,56627.745,1620028799999.0,3017.16034855,74590.0,32164.612,1714.02563439,0.0
2021-05-03 03:44:47.584215592,2959,1620028800000.0,0.053528,0.054492,0.053334,0.053734,67401.971,1620043199999.0,3641.14641189,87917.0,33822.581,1826.92873933,0.0
2021-05-03 07:44:53.358999040,2960,1620043200000.0,0.053736,0.055074,0.053268,0.054925,54880.403,1620057599999.0,2971.62705951,82605.0,29335.618,1589.135525,0.0
2021-05-03 11:44:59.133782488,2961,1620057600000.0,0.054929,0.057732,0.054928,0.057349,105053.63,1620071999999.0,5959.57106641,144998.0,54623.166,3099.63116709,0.0
2021-05-03 15:45:04.908565928,2962,1620072000000.0,0.057349,0.060201,0.057112,0.059995,90276.685,1620086399999.0,5318.09970741,138979.0,50514.985,2975.54726683,0.0
2021-05-03 19:45:10.683349376,2963,1620086400000.0,0.060017,0.060411,0.057321,0.058301,114754.535,1620100799999.0,6770.9277275,150363.0,59096.465,3486.08642366,0.0
2021-05-03 23:45:16.458132824,2964,1620100800000.0,0.0583,0.06069,0.058253,0.059251,66900.562,1620115199999.0,4002.57274315,89521.0,31813.007,1902.81176537,0.0
2021-05-04 03:45:22.232916264,2965,1620115200000.0,0.059255,0.062088,0.058816,0.06199,79784.93,1620129599999.0,4811.84249946,118180.0,40232.01,2427.57140623,0.0
2021-05-04 07:45:28.007699712,2966,1620129600000.0,0.061992,0.064412,0.059971,0.060003,133155.07,1620143999999.0,8229.9815204,188046.0,66850.668,4134.67859565,0.0
2021-05-04 11:45:33.782483160,2967,1620144000000.0,0.060004,0.062584,0.059022,0.062577,85258.828,1620158399999.0,5203.14241613,125845.0,44310.38,2703.00026223,0.0
2021-05-04 15:45:39.557266600,2968,1620158400000.0,0.062577,0.062784,0.0605,0.060886,44251.272,1620172799999.0,2725.12845499,84842.0,20364.676,1252.36680457,0.0
2021-05-04 19:45:45.332050048,2969,1620172800000.0,0.060904,0.061705,0.059575,0.060155,60720.131,1620187199999.0,3676.71297911,87110.0,28259.331,1712.21017811,0.0
2021-05-04 23:45:51.106833496,2970,1620187200000.0,0.060155,0.061,0.059522,0.060889,48380.396,1620201599999.0,2905.32615414,67034.0,22388.592,1344.57367787,0.0
2021-05-05 03:45:56.881616944,2971,1620201600000.0,0.060889,0.0615,0.0602,0.060846,51904.684,1620215999999.0,3155.89155488,76079.0,25788.754,1567.67870616,0.0
2021-05-05 07:46:02.656400384,2972,1620216000000.0,0.06084,0.061214,0.05721,0.057347,84838.787,1620230399999.0,5018.10888448,112090.0,45548.037,2691.31204308,0.0
2021-05-05 11:46:08.431183832,2973,1620230400000.0,0.057349,0.060993,0.057,0.060919,74857.302,1620244799999.0,4434.11735606,103528.0,35440.332,2097.72137155,0.0
2021-05-05 15:46:14.205967280,2974,1620244800000.0,0.060919,0.062004,0.06021,0.061363,50396.248,1620259199999.0,3077.99460461,90456.0,24009.362,1466.03499564,0.0
2021-05-05 19:46:19.980750720,2975,1620259200000.0,0.061359,0.061727,0.060649,0.061088,41645.885,1620273599999.0,2543.35831531,55654.0,20639.444,1260.46988727,0.0
2021-05-05 23:46:25.755534168,2976,1620273600000.0,0.061087,0.061331,0.059843,0.060537,39158.779,1620287999999.0,2367.65503167,52126.0,19898.7,1203.41834199,0.0
2021-05-06 03:46:31.530317616,2977,1620288000000.0,0.060542,0.060831,0.0596,0.060752,39901.999,1620302399999.0,2405.14091701,56517.0,20358.214,1226.68260461,0.0
2021-05-06 07:46:37.305101056,2978,1620302400000.0,0.060752,0.0629,0.060401,0.062201,58200.508,1620316799999.0,3572.85677874,85871.0,25257.056,1550.5883237,0.0
2021-05-06 11:46:43.079884504,2979,1620316800000.0,0.062209,0.0631,0.0612,0.062041,54668.838,1620331199999.0,3408.02942759,110362.0,25983.49,1619.66455748,0.0
2021-05-06 15:46:48.854667952,2980,1620331200000.0,0.062037,0.062748,0.061535,0.061881,29687.139,1620345599999.0,1845.61724434,61615.0,13631.772,847.52692328,0.0
2021-05-06 19:46:54.629451400,2981,1620345600000.0,0.061882,0.062055,0.061203,0.061461,31941.041,1620359999999.0,1968.99186971,51213.0,14765.051,910.23325346,0.0
2021-05-06 23:47:00.404234840,2982,1620360000000.0,0.061464,0.061866,0.06064,0.061582,29306.042,1620374399999.0,1794.73985933,49418.0,13861.461,848.78202968,0.0
2021-05-07 03:47:06.179018288,2983,1620374400000.0,0.061581,0.061644,0.060919,0.06099,26995.21,1620388799999.0,1654.42339134,45509.0,11953.479,732.36935097,0.0
2021-05-07 07:47:11.953801736,2984,1620388800000.0,0.060989,0.062168,0.0606,0.061902,49782.85,1620403199999.0,3047.81549383,73016.0,25660.469,1570.34456035,0.0
2021-05-07 11:47:17.728585176,2985,1620403200000.0,0.061905,0.062048,0.060596,0.060992,43228.397,1620417599999.0,2642.25495511,67364.0,22085.524,1349.62799948,0.0
2021-05-07 15:47:23.503368624,2986,1620417600000.0,0.06099,0.061021,0.060122,0.060701,28864.707,1620431999999.0,1748.98070243,60658.0,15450.192,936.13474619,0.0
2021-05-07 19:47:29.278152072,2987,1620432000000.0,0.060703,0.061887,0.060304,0.060804,35801.563,1620446399999.0,2185.49882595,52907.0,18442.517,1125.71834673,0.0
2021-05-07 23:47:35.052935512,2988,1620446400000.0,0.060788,0.06156,0.060292,0.06033,38692.003,1620460799999.0,2361.12404976,51366.0,19572.234,1194.59366125,0.0
2021-05-08 03:47:40.827718960,2989,1620460800000.0,0.060355,0.060738,0.059793,0.060463,54314.127,1620475199999.0,3276.14130824,68838.0,26548.195,1600.99897998,0.0
2021-05-08 07:47:46.602502408,2990,1620475200000.0,0.060463,0.063119,0.060299,0.063053,90034.157,1620489599999.0,5559.47888724,125594.0,40407.959,2495.73012179,0.0
2021-05-08 11:47:52.377285856,2991,1620489600000.0,0.063053,0.065791,0.062998,0.064574,86829.795,1620503999999.0,5612.55366766,141930.0,43548.864,2815.67396571,0.0
2021-05-08 15:47:58.152069296,2992,1620504000000.0,0.064571,0.0673,0.064547,0.066428,68304.365,1620518399999.0,4508.29755804,123435.0,33513.722,2212.15324666,0.0
2021-05-08 19:48:03.926852744,2993,1620518400000.0,0.066439,0.067121,0.06532,0.066035,46644.177,1620532799999.0,3084.64116301,74851.0,23240.953,1537.06845756,0.0
2021-05-08 23:48:09.701636192,2994,1620532800000.0,0.066033,0.068604,0.065923,0.067941,67896.779,1620547199999.0,4570.72626682,102909.0,34381.262,2314.14709206,0.0
2021-05-09 03:48:15.476419632,2995,1620547200000.0,0.067939,0.068324,0.066517,0.066528,49970.096,1620561599999.0,3370.30439193,80451.0,24253.012,1635.71745597,0.0
2021-05-09 07:48:21.251203080,2996,1620561600000.0,0.066529,0.067616,0.066051,0.067582,57422.762,1620575999999.0,3831.63010067,84401.0,25983.1,1733.68408934,0.0
2021-05-09 11:48:27.025986528,2997,1620576000000.0,0.06759,0.0689,0.067266,0.06746,44899.896,1620590399999.0,3055.5331328,77658.0,22924.264,1560.07664619,0.0
2021-05-09 15:48:32.800769976,2998,1620590400000.0,0.06746,0.068097,0.06667,0.067375,30071.63,1620604799999.0,2022.92271278,58106.0,15413.541,1036.87389137,0.0
2021-05-09 19:48:38.575553416,2999,1620604800000.0,0.067375,0.06861,0.065742,0.0683,54294.52,1620619199999.0,3647.89793077,77593.0,28532.215,1917.20644727,0.0
2021-05-09 23:48:44.350336864,3000,1620619200000.0,0.068305,0.070431,0.067933,0.070349,59062.49,1620633599999.0,4105.28330045,87934.0,32965.031,2292.49788587,0.0
2021-05-10 03:48:50.125120312,3001,1620633600000.0,0.07035,0.0715,0.069456,0.070017,62240.411,1620647999999.0,4381.77121373,100249.0,32055.378,2256.67363996,0.0
2021-05-10 07:48:55.899903752,3002,1620648000000.0,0.07002,0.072277,0.069961,0.071296,83430.334,1620662399999.0,5957.6481944,121041.0,43140.716,3079.4484714,0.0
2021-05-10 11:49:01.674687200,3003,1620662400000.0,0.071316,0.073377,0.071092,0.071576,69092.947,1620676799999.0,5001.99109009,119514.0,35287.976,2554.42412458,0.0
2021-05-10 15:49:07.449470648,3004,1620676800000.0,0.071578,0.072695,0.0675,0.070722,92585.897,1620691199999.0,6554.64980982,187843.0,44018.284,3116.84476911,0.0
2021-05-10 19:49:13.224254088,3005,1620691200000.0,0.07071,0.071477,0.068941,0.069907,70770.063,1620705599999.0,4949.04979098,105762.0,43707.357,3054.77817073,0.0
2021-05-10 23:49:18.999037536,3006,1620705600000.0,0.069913,0.071273,0.069674,0.071073,37979.374,1620719999999.0,2684.31034598,63210.0,20126.813,1421.71615646,0.0
2021-05-11 03:49:24.773820984,3007,1620720000000.0,0.071085,0.072776,0.070639,0.07194,39292.337,1620734399999.0,2819.0086328,72266.0,19288.949,1383.67712428,0.0
2021-05-11 07:49:30.548604432,3008,1620734400000.0,0.071932,0.072023,0.070851,0.071732,46416.857,1620748799999.0,3315.34490025,68405.0,23509.906,1678.89227734,0.0
2021-05-11 11:49:36.323387872,3009,1620748800000.0,0.071736,0.07234,0.071282,0.071837,31574.218,1620763199999.0,2267.22323583,58101.0,16236.348,1165.96640859,0.0
2021-05-11 15:49:42.098171320,3010,1620763200000.0,0.071837,0.0737,0.071592,0.073644,30948.962,1620777599999.0,2254.52655464,70135.0,16375.462,1192.875286,0.0
2021-05-11 19:49:47.872954768,3011,1620777600000.0,0.073637,0.075313,0.072717,0.075022,53923.844,1620791999999.0,3985.80656786,82768.0,26185.421,1935.41135191,0.0
2021-05-11 23:49:53.647738208,3012,1620792000000.0,0.075012,0.0762,0.07444,0.075419,50090.439,1620806399999.0,3772.86202289,80120.0,25535.24,1923.48177444,0.0
2021-05-12 03:49:59.422521656,3013,1620806400000.0,0.075418,0.076056,0.075012,0.075759,39244.286,1620820799999.0,2966.64561312,64862.0,20268.47,1532.21635528,0.0
2021-05-12 07:50:05.197305104,3014,1620820800000.0,0.075759,0.077,0.074283,0.075512,71711.922,1620835199999.0,5455.002013,114741.0,35308.943,2686.40187748,0.0
2021-05-12 11:50:10.972088544,3015,1620835200000.0,0.075511,0.075961,0.073382,0.075021,74123.521,1620849599999.0,5546.21292441,127434.0,37951.355,2839.32782296,0.0
2021-05-12 15:50:16.746871992,3016,1620849600000.0,0.075021,0.080098,0.074558,0.076971,110125.775,1620863999999.0,8548.98206398,188282.0,58567.023,4547.79641178,0.0
2021-05-12 19:50:22.521655440,3017,1620864000000.0,0.076932,0.079757,0.074445,0.078165,129051.965,1620878399999.0,10128.20656059,236505.0,68554.034,5383.06536677,0.0
2021-05-12 23:50:28.296438888,3018,1620878400000.0,0.078153,0.078717,0.077206,0.077987,51626.591,1620892799999.0,4025.91579092,86621.0,27527.933,2145.84944644,0.0
2021-05-13 03:50:34.071222328,3019,1620892800000.0,0.077987,0.078345,0.073428,0.075212,115473.691,1620907199999.0,8721.52310827,180326.0,55231.786,4172.02934276,0.0
2021-05-13 07:50:39.846005776,3020,1620907200000.0,0.075217,0.076969,0.074386,0.075493,57510.535,1620921599999.0,4370.53549685,99328.0,27511.046,2091.07294461,0.0
2021-05-13 11:50:45.620789224,3021,1620921600000.0,0.075492,0.076981,0.07488,0.075153,59275.211,1620935999999.0,4488.88033086,109456.0,30484.327,2308.34678982,0.0
2021-05-13 15:50:51.395572664,3022,1620936000000.0,0.075137,0.076122,0.074118,0.074888,35891.095,1620950399999.0,2693.29229416,70891.0,18545.16,1391.61882849,0.0
2021-05-13 19:50:57.170356112,3023,1620950400000.0,0.074886,0.077491,0.074451,0.077119,46065.934,1620964799999.0,3529.21064368,71142.0,22446.919,1720.17145581,0.0
2021-05-13 23:51:02.945139560,3024,1620964800000.0,0.077121,0.07784,0.076829,0.077659,38951.989,1620979199999.0,3015.80125062,53758.0,20220.433,1565.70863669,0.0
2021-05-14 03:51:08.719923000,3025,1620979200000.0,0.077667,0.079366,0.077059,0.07915,52651.227,1620993599999.0,4127.81720527,84388.0,26440.698,2072.95926525,0.0
2021-05-14 07:51:14.494706448,3026,1620993600000.0,0.07915,0.08108,0.078286,0.08067,63331.437,1621007999999.0,5056.74821077,94763.0,33106.828,2644.04789066,0.0
2021-05-14 11:51:20.269489896,3027,1621008000000.0,0.080671,0.081629,0.080229,0.080709,49918.194,1621022399999.0,4041.91106468,79632.0,26038.506,2108.21488184,0.0
2021-05-14 15:51:26.044273344,3028,1621022400000.0,0.080717,0.08207,0.080354,0.081775,31951.418,1621036799999.0,2599.13655328,70847.0,16652.889,1354.99475725,0.0
2021-05-14 19:51:31.819056784,3029,1621036800000.0,0.081775,0.0824,0.080837,0.081108,29974.018,1621051199999.0,2440.73439166,58558.0,14860.698,1210.00424927,0.0
2021-05-14 23:51:37.593840232,3030,1621051200000.0,0.081119,0.081699,0.080075,0.080612,35541.738,1621065599999.0,2876.94075574,61160.0,18682.255,1511.78271678,0.0
2021-05-15 03:51:43.368623680,3031,1621065600000.0,0.080613,0.080965,0.079255,0.079732,54295.234,1621079999999.0,4341.94517268,78386.0,25632.582,2048.92053103,0.0
2021-05-15 07:51:49.143407120,3032,1621080000000.0,0.079742,0.079992,0.07832,0.07912,42689.953,1621094399999.0,3380.80701885,64519.0,21214.184,1680.15330954,0.0
2021-05-15 11:51:54.918190568,3033,1621094400000.0,0.07912,0.079127,0.077601,0.077988,46557.28,1621108799999.0,3647.79414594,75049.0,24497.189,1919.12322188,0.0
2021-05-15 15:52:00.692974016,3034,1621108800000.0,0.077988,0.079,0.077528,0.077975,41624.232,1621123199999.0,3261.24072671,74490.0,19862.078,1555.60303888,0.0
2021-05-15 19:52:06.467757464,3035,1621123200000.0,0.077959,0.080219,0.077739,0.079099,41856.342,1621137599999.0,3323.60002626,65698.0,20504.666,1627.79154612,0.0
2021-05-15 23:52:12.242540904,3036,1621137600000.0,0.079095,0.079213,0.078001,0.078325,29246.914,1621151999999.0,2300.2467393,45283.0,13438.288,1056.54552386,0.0
2021-05-16 03:52:18.017324352,3037,1621152000000.0,0.078318,0.0784,0.077162,0.077326,33673.785,1621166399999.0,2614.38113088,50452.0,17835.781,1384.7447674,0.0
2021-05-16 07:52:23.792107800,3038,1621166400000.0,0.07731,0.077431,0.075701,0.076109,53977.819,1621180799999.0,4122.85292455,73413.0,28262.053,2158.86621322,0.0
2021-05-16 11:52:29.566891240,3039,1621180800000.0,0.07611,0.077315,0.074395,0.075066,78564.224,1621195199999.0,5963.46897224,136195.0,39661.561,3012.85059745,0.0
2021-05-16 15:52:35.341674688,3040,1621195200000.0,0.075066,0.077862,0.074808,0.077152,55186.351,1621209599999.0,4226.36364575,104002.0,27529.292,2108.22199482,0.0
2021-05-16 19:52:41.116458136,3041,1621209600000.0,0.077152,0.077189,0.074582,0.075473,59398.403,1621223999999.0,4508.42160765,89365.0,31264.404,2373.79506196,0.0
2021-05-16 23:52:46.891241576,3042,1621224000000.0,0.075478,0.078258,0.07402,0.078012,71061.242,1621238399999.0,5413.33969265,119816.0,34060.485,2594.22747606,0.0
2021-05-17 03:52:52.666025024,3043,1621238400000.0,0.078005,0.078786,0.076736,0.076874,39885.936,1621252799999.0,3095.57199311,72295.0,19278.284,1495.78969341,0.0
2021-05-17 07:52:58.440808472,3044,1621252800000.0,0.076884,0.077606,0.075636,0.075785,37396.933,1621267199999.0,2866.8705768,61277.0,18369.202,1409.08411396,0.0
2021-05-17 11:53:04.215591920,3045,1621267200000.0,0.075786,0.0774,0.07401,0.076438,55062.295,1621281599999.0,4173.20660048,93868.0,29881.077,2265.96371572,0.0
2021-05-17 15:53:09.990375360,3046,1621281600000.0,0.076446,0.077318,0.074682,0.075381,39497.944,1621295999999.0,2987.85714656,74077.0,16820.802,1273.39931225,0.0
2021-05-17 19:53:15.765158808,3047,1621296000000.0,0.075391,0.075911,0.074982,0.075601,30585.361,1621310399999.0,2307.81112131,46558.0,14689.845,1108.591891,0.0
2021-05-17 23:53:21.539942256,3048,1621310400000.0,0.075605,0.07828,0.07554,0.077719,55141.626,1621324799999.0,4269.53747772,77049.0,28717.586,2221.08834067,0.0
2021-05-18 03:53:27.314725696,3049,1621324800000.0,0.077719,0.078231,0.076828,0.077997,31022.317,1621339199999.0,2399.79736121,50196.0,16608.38,1284.6563142,0.0
2021-05-18 07:53:33.089509144,3050,1621339200000.0,0.077993,0.078297,0.07626,0.077875,50070.919,1621353599999.0,3872.63409435,78818.0,26452.305,2046.81507653,0.0
2021-05-18 11:53:38.864292592,3051,1621353600000.0,0.07788,0.07909,0.0776,0.078658,42343.637,1621367999999.0,3321.81393166,72787.0,20290.876,1591.7045936,0.0
2021-05-18 15:53:44.639076032,3052,1621368000000.0,0.078656,0.0798,0.078226,0.078759,29401.129,1621382399999.0,2324.43331019,58266.0,14098.138,1114.37440372,0.0
2021-05-18 19:53:50.413859480,3053,1621382400000.0,0.078762,0.079428,0.076,0.076301,62811.314,1621396799999.0,4872.58230828,99387.0,30125.49,2340.39664224,0.0
2021-05-18 23:53:56.188642928,3054,1621396800000.0,0.076301,0.07684,0.0737,0.073936,111540.795,1621411199999.0,8356.00072297,162540.0,55119.608,4130.00277136,0.0
2021-05-19 03:54:01.963426376,3055,1621411200000.0,0.07396,0.074059,0.0672,0.070212,135473.523,1621425599999.0,9689.75164119,180978.0,70360.345,5036.29933643,0.0
2021-05-19 07:54:07.738209816,3056,1621425600000.0,0.070212,0.07399,0.061,0.073507,303474.66,1621439999999.0,20774.61866583,450878.0,152237.115,10462.10692575,0.0
2021-05-19 11:54:13.512993264,3057,1621440000000.0,0.073563,0.074,0.06551,0.066095,107043.01,1621454399999.0,7518.28062321,176462.0,56084.509,3939.30745907,0.0
