,Open Time,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of Trades,Taker Buy Base Volume,Taker Buy Quote Asset Volume,Ignore
2021-03-05 05:24:47.305122494,1614938400000,0.00056105,0.00056317,0.00055982,0.00056183,38320.30000000,1614941999999,21.52160821,1418,19705.60000000,11.06818501,0
2021-03-05 06:25:01.336302895,1614942000000,0.00056173,0.00056357,0.00055970,0.00056357,49250.90000000,1614945599999,27.62060520,1513,20988.70000000,11.77648050,0
2021-03-05 07:25:15.367483296,1614945600000,0.00056357,0.00056357,0.00055942,0.00056029,57582.40000000,1614949199999,32.30326920,1655,20443.00000000,11.47604382,0
2021-03-05 08:25:29.398663697,1614949200000,0.00056048,0.00056480,0.00055923,0.00056143,60175.00000000,1614952799999,33.80160962,2343,30213.70000000,16.97663024,0
2021-03-05 09:25:43.429844098,1614952800000,0.00056170,0.00056679,0.00056163,0.00056427,43124.20000000,1614956399999,24.35222158,2535,21096.90000000,11.91496863,0
2021-03-05 10:25:57.461024498,1614956400000,0.00056440,0.00056690,0.00055815,0.00055994,33163.90000000,1614959999999,18.69782249,1484,17651.50000000,9.95199076,0
2021-03-05 11:26:11.492204899,1614960000000,0.00055980,0.00057209,0.00055864,0.00056556,67862.90000000,1614963599999,38.37860116,3225,38228.20000000,21.62312606,0
2021-03-05 12:26:25.523385300,1614963600000,0.00056549,0.00057631,0.00056537,0.00057531,67146.20000000,1614967199999,38.51965442,2610,49410.30000000,28.34951903,0
2021-03-05 13:26:39.554565701,1614967200000,0.00057547,0.00057650,0.00056812,0.00056948,28099.40000000,1614970799999,16.07946611,1537,14734.00000000,8.43647271,0
2021-03-05 14:26:53.585746102,1614970800000,0.00057011,0.00057080,0.00056556,0.00056866,28544.10000000,1614974399999,16.20633384,1291,15706.50000000,8.91850084,0
2021-03-05 15:27:07.616926503,1614974400000,0.00056860,0.00057254,0.00056292,0.00057094,46131.20000000,1614977999999,26.27397671,2059,21760.10000000,12.39895958,0
2021-03-05 16:27:21.648106904,1614978000000,0.00057083,0.00057357,0.00056869,0.00057151,33530.90000000,1614981599999,19.14086925,1222,23714.80000000,13.53964527,0
2021-03-05 17:27:35.679287305,1614981600000,0.00057144,0.00057464,0.00056975,0.00057164,18266.50000000,1614985199999,10.44589811,1256,9407.20000000,5.37897580,0
2021-03-05 18:27:49.710467706,1614985200000,0.00057163,0.00057293,0.00056877,0.00057135,14323.00000000,1614988799999,8.17313323,798,7196.50000000,4.10761264,0
2021-03-05 19:28:03.741648106,1614988800000,0.00057077,0.00057726,0.00057036,0.00057209,24710.50000000,1614992399999,14.17273365,1217,13165.40000000,7.55451569,0
2021-03-05 20:28:17.772828507,1614992400000,0.00057209,0.00057209,0.00056780,0.00056833,14314.50000000,1614995999999,8.15421107,828,5752.20000000,3.27790142,0
2021-03-05 21:28:31.804008908,1614999600000,0.00056877,0.00056907,0.00056179,0.00056291,14542.00000000,1615003199999,8.21108456,1008,3839.40000000,2.16369289,0
2021-03-05 22:28:45.835189309,1615003200000,0.00056249,0.00056490,0.00055551,0.00056113,63044.90000000,1615006799999,35.40135974,2218,17444.50000000,9.80900091,0
2021-03-05 23:28:59.866369710,1615006800000,0.00056115,0.00056490,0.00055690,0.00056446,60448.30000000,1615010399999,33.89281092,2239,32352.90000000,18.14376226,0
2021-03-06 00:29:13.897550111,1615010400000,0.00056452,0.00056756,0.00056297,0.00056578,25306.30000000,1615013999999,14.30409012,1479,12238.60000000,6.91929388,0
2021-03-06 01:29:27.928730512,1615014000000,0.00056594,0.00057232,0.00056321,0.00057200,23941.40000000,1615017599999,13.57655698,1342,12467.30000000,7.07115773,0
2021-03-06 02:29:41.959910913,1615017600000,0.00057178,0.00057194,0.00056409,0.00056419,29189.20000000,1615021199999,16.57707496,1374,12768.60000000,7.25139934,0
2021-03-06 03:29:55.991091314,1615021200000,0.00056438,0.00056732,0.00056429,0.00056626,29152.50000000,1615024799999,16.49921108,1080,14898.30000000,8.43181384,0
2021-03-06 04:30:10.022271714,1615024800000,0.00056611,0.00056843,0.00056497,0.00056580,23038.50000000,1615028399999,13.05556883,983,8711.50000000,4.93671297,0
2021-03-06 05:30:24.053452115,1615028400000,0.00056586,0.00056674,0.00056302,0.00056533,22784.80000000,1615031999999,12.86839282,1028,14763.00000000,8.33702408,0
2021-03-06 06:30:38.084632516,1615032000000,0.00056554,0.00056782,0.00056129,0.00056217,50396.10000000,1615035599999,28.43142053,1783,25890.90000000,14.60206661,0
2021-03-06 07:30:52.115812917,1615035600000,0.00056218,0.00056495,0.00055741,0.00056229,54628.20000000,1615039199999,30.63561499,2194,26169.60000000,14.67681099,0
2021-03-06 08:31:06.146993318,1615039200000,0.00056222,0.00056564,0.00056171,0.00056449,29505.60000000,1615042799999,16.62938511,997,14003.10000000,7.89589433,0
2021-03-06 09:31:20.178173719,1615042800000,0.00056436,0.00057040,0.00056372,0.00056837,132381.30000000,1615046399999,75.24614976,2876,31261.90000000,17.75579081,0
2021-03-06 10:31:34.209354120,1615046400000,0.00056825,0.00057189,0.00056638,0.00056830,48686.30000000,1615049999999,27.72446474,1734,25991.30000000,14.79899763,0
2021-03-06 11:31:48.240534521,1615050000000,0.00056828,0.00057269,0.00056755,0.00056945,33670.70000000,1615053599999,19.20264009,1274,16737.30000000,9.54555509,0
2021-03-06 12:32:02.271714922,1615053600000,0.00056940,0.00057539,0.00056796,0.00056947,22625.40000000,1615057199999,12.94724310,1343,10945.60000000,6.26522562,0
2021-03-06 13:32:16.302895322,1615057200000,0.00056971,0.00059680,0.00056864,0.00058046,248360.00000000,1615060799999,143.46035347,8370,105329.30000000,60.89501472,0
2021-03-06 14:32:30.334075723,1615060800000,0.00058071,0.00058363,0.00057867,0.00057960,121920.10000000,1615064399999,70.90885117,4051,27626.20000000,16.06005801,0
2021-03-06 15:32:44.365256124,1615064400000,0.00058009,0.00059680,0.00057370,0.00057420,74834.50000000,1615067999999,43.57625021,3571,45025.10000000,26.33145130,0
2021-03-06 16:32:58.396436525,1615068000000,0.00057418,0.00057915,0.00057290,0.00057870,31299.40000000,1615071599999,18.03373135,1399,13070.80000000,7.52630745,0
2021-03-06 17:33:12.427616926,1615071600000,0.00057870,0.00057916,0.00057575,0.00057596,7744.70000000,1615075199999,4.47435942,681,4417.90000000,2.55262821,0
2021-03-06 18:33:26.458797327,1615075200000,0.00057614,0.00058096,0.00057449,0.00057565,22958.40000000,1615078799999,13.25927941,1575,8353.60000000,4.82254478,0
2021-03-06 19:33:40.489977728,1615078800000,0.00057565,0.00058201,0.00057496,0.00057894,70830.80000000,1615082399999,41.06001334,1990,30343.40000000,17.57848715,0
2021-03-06 20:33:54.521158129,1615082400000,0.00057893,0.00058421,0.00057662,0.00058131,95155.80000000,1615085999999,55.22282865,2653,57899.80000000,33.60265960,0
2021-03-06 21:34:08.552338530,1615086000000,0.00058127,0.00058647,0.00057793,0.00057812,58502.40000000,1615089599999,34.10726060,2458,32577.80000000,19.01598930,0
2021-03-06 22:34:22.583518930,1615089600000,0.00057835,0.00058149,0.00057796,0.00057971,28351.90000000,1615093199999,16.43079536,1301,15386.70000000,8.91914252,0
2021-03-06 23:34:36.614699331,1615093200000,0.00057998,0.00058078,0.00057500,0.00057699,25180.00000000,1615096799999,14.53810346,1176,10268.30000000,5.93085377,0
2021-03-07 00:34:50.645879732,1615096800000,0.00057692,0.00057855,0.00057593,0.00057649,28117.60000000,1615100399999,16.22915454,1124,13102.10000000,7.56315289,0
2021-03-07 01:35:04.677060133,1615100400000,0.00057684,0.00057719,0.00057264,0.00057357,24785.20000000,1615103999999,14.24697991,991,8552.20000000,4.91763899,0
2021-03-07 02:35:18.708240534,1615104000000,0.00057341,0.00057600,0.00056543,0.00056598,62288.20000000,1615107599999,35.57058649,2704,29361.90000000,16.77595594,0
2021-03-07 03:35:32.739420935,1615107600000,0.00056556,0.00056659,0.00056210,0.00056501,61439.50000000,1615111199999,34.66369217,2234,33159.00000000,18.70851751,0
2021-03-07 04:35:46.770601336,1615111200000,0.00056539,0.00056595,0.00056356,0.00056542,40002.70000000,1615114799999,22.59519046,1371,20149.60000000,11.38387182,0
2021-03-07 05:36:00.801781737,1615114800000,0.00056512,0.00056610,0.00055842,0.00056090,35154.20000000,1615118399999,19.73511449,2262,14819.40000000,8.32168599,0
